confidence,id,provenance,relation,source_id,target_id
0.75,edge_001887,book_chunk,SUPPORTS_CONDITION,ev_biochem_001310_ad61e6bb22,condition:iron_store_abnormality
0.75,edge_001888,book_chunk,SUPPORTS_CONDITION,ev_biochem_001310_ad61e6bb22,condition:liver_injury
0.98,edge_001889,book_chunk,FROM_SOURCE,ev_biochem_006375_b4b9875548,source:tietz_pdf
1.0,edge_001890,book_chunk,BELONGS_TO_PANEL,ev_biochem_006375_b4b9875548,panel:biochem
0.9,edge_001891,book_chunk,MENTIONS_TEST,ev_biochem_006375_b4b9875548,test:ast
0.55,edge_001892,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_006375_b4b9875548
0.55,edge_001893,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_006375_b4b9875548
0.9,edge_001894,book_chunk,MENTIONS_TEST,ev_biochem_006375_b4b9875548,test:ferritin
0.55,edge_001895,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ferritin:high,ev_biochem_006375_b4b9875548
0.55,edge_001896,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ferritin:low,ev_biochem_006375_b4b9875548
0.75,edge_001897,book_chunk,SUPPORTS_CONDITION,ev_biochem_006375_b4b9875548,condition:hepatocellular_injury
0.75,edge_001898,book_chunk,SUPPORTS_CONDITION,ev_biochem_006375_b4b9875548,condition:iron_store_abnormality
0.75,edge_001899,book_chunk,SUPPORTS_CONDITION,ev_biochem_006375_b4b9875548,condition:liver_injury
0.98,edge_001900,book_chunk,FROM_SOURCE,ev_biochem_005354_3f9be9ead9,source:tietz_pdf
1.0,edge_001901,book_chunk,BELONGS_TO_PANEL,ev_biochem_005354_3f9be9ead9,panel:biochem
0.9,edge_001902,book_chunk,MENTIONS_TEST,ev_biochem_005354_3f9be9ead9,test:cl
0.55,edge_001903,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:high,ev_biochem_005354_3f9be9ead9
0.55,edge_001904,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:low,ev_biochem_005354_3f9be9ead9
0.9,edge_001905,book_chunk,MENTIONS_TEST,ev_biochem_005354_3f9be9ead9,test:k
0.55,edge_001906,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_005354_3f9be9ead9
0.55,edge_001907,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_005354_3f9be9ead9
0.9,edge_001908,book_chunk,MENTIONS_TEST,ev_biochem_005354_3f9be9ead9,test:na
0.55,edge_001909,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:high,ev_biochem_005354_3f9be9ead9
0.55,edge_001910,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:low,ev_biochem_005354_3f9be9ead9
0.75,edge_001911,book_chunk,SUPPORTS_CONDITION,ev_biochem_005354_3f9be9ead9,condition:electrolyte_disorder
0.75,edge_001912,book_chunk,SUPPORTS_CONDITION,ev_biochem_005354_3f9be9ead9,condition:gout_risk
0.75,edge_001913,book_chunk,SUPPORTS_CONDITION,ev_biochem_005354_3f9be9ead9,condition:hyperuricemia
0.98,edge_001914,book_chunk,FROM_SOURCE,ev_biochem_000570_d834425ffe,source:henry_pdf
1.0,edge_001915,book_chunk,BELONGS_TO_PANEL,ev_biochem_000570_d834425ffe,panel:biochem
0.9,edge_001916,book_chunk,MENTIONS_TEST,ev_biochem_000570_d834425ffe,test:cl
0.55,edge_001917,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:high,ev_biochem_000570_d834425ffe
0.55,edge_001918,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:low,ev_biochem_000570_d834425ffe
0.9,edge_001919,book_chunk,MENTIONS_TEST,ev_biochem_000570_d834425ffe,test:glucose
0.55,edge_001920,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000570_d834425ffe
0.55,edge_001921,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000570_d834425ffe
0.75,edge_001922,book_chunk,SUPPORTS_CONDITION,ev_biochem_000570_d834425ffe,condition:diabetes_risk
0.75,edge_001923,book_chunk,SUPPORTS_CONDITION,ev_biochem_000570_d834425ffe,condition:electrolyte_disorder
0.75,edge_001924,book_chunk,SUPPORTS_CONDITION,ev_biochem_000570_d834425ffe,condition:hyperglycemia
0.75,edge_001925,book_chunk,SUPPORTS_CONDITION,ev_biochem_000570_d834425ffe,condition:renal_impairment
0.98,edge_001926,book_chunk,FROM_SOURCE,ev_biochem_001207_07d610dbf0,source:henry_pdf
1.0,edge_001927,book_chunk,BELONGS_TO_PANEL,ev_biochem_001207_07d610dbf0,panel:biochem
0.9,edge_001928,book_chunk,MENTIONS_TEST,ev_biochem_001207_07d610dbf0,test:ck_mb
0.55,edge_001929,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_001207_07d610dbf0
0.55,edge_001930,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_001207_07d610dbf0
0.9,edge_001931,book_chunk,MENTIONS_TEST,ev_biochem_001207_07d610dbf0,test:troponin_t
0.55,edge_001932,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_001207_07d610dbf0
0.55,edge_001933,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_001207_07d610dbf0
0.75,edge_001934,book_chunk,SUPPORTS_CONDITION,ev_biochem_001207_07d610dbf0,condition:cardiac_stress
0.75,edge_001935,book_chunk,SUPPORTS_CONDITION,ev_biochem_001207_07d610dbf0,condition:myocardial_injury
0.98,edge_001936,book_chunk,FROM_SOURCE,ev_biochem_006016_00c28a12c4,source:tietz_pdf
1.0,edge_001937,book_chunk,BELONGS_TO_PANEL,ev_biochem_006016_00c28a12c4,panel:biochem
0.9,edge_001938,book_chunk,MENTIONS_TEST,ev_biochem_006016_00c28a12c4,test:troponin_t
0.55,edge_001939,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_006016_00c28a12c4
0.55,edge_001940,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_006016_00c28a12c4
0.75,edge_001941,book_chunk,SUPPORTS_CONDITION,ev_biochem_006016_00c28a12c4,condition:cardiac_stress
0.75,edge_001942,book_chunk,SUPPORTS_CONDITION,ev_biochem_006016_00c28a12c4,condition:myocardial_injury
0.98,edge_001943,book_chunk,FROM_SOURCE,ev_biochem_006003_ed442959da,source:tietz_pdf
1.0,edge_001944,book_chunk,BELONGS_TO_PANEL,ev_biochem_006003_ed442959da,panel:biochem
0.9,edge_001945,book_chunk,MENTIONS_TEST,ev_biochem_006003_ed442959da,test:troponin_t
0.55,edge_001946,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_006003_ed442959da
0.55,edge_001947,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_006003_ed442959da
0.75,edge_001948,book_chunk,SUPPORTS_CONDITION,ev_biochem_006003_ed442959da,condition:cardiac_stress
0.75,edge_001949,book_chunk,SUPPORTS_CONDITION,ev_biochem_006003_ed442959da,condition:myocardial_injury
0.98,edge_001950,book_chunk,FROM_SOURCE,ev_biochem_006035_3b1065b935,source:tietz_pdf
1.0,edge_001951,book_chunk,BELONGS_TO_PANEL,ev_biochem_006035_3b1065b935,panel:biochem
0.9,edge_001952,book_chunk,MENTIONS_TEST,ev_biochem_006035_3b1065b935,test:pro_bnp
0.55,edge_001953,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_006035_3b1065b935
0.55,edge_001954,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_006035_3b1065b935
0.9,edge_001955,book_chunk,MENTIONS_TEST,ev_biochem_006035_3b1065b935,test:troponin_t
0.55,edge_001956,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_006035_3b1065b935
0.55,edge_001957,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_006035_3b1065b935
0.75,edge_001958,book_chunk,SUPPORTS_CONDITION,ev_biochem_006035_3b1065b935,condition:cardiac_stress
0.75,edge_001959,book_chunk,SUPPORTS_CONDITION,ev_biochem_006035_3b1065b935,condition:myocardial_injury
0.98,edge_001960,book_chunk,FROM_SOURCE,ev_biochem_004752_34d3206180,source:tietz_pdf
1.0,edge_001961,book_chunk,BELONGS_TO_PANEL,ev_biochem_004752_34d3206180,panel:biochem
0.9,edge_001962,book_chunk,MENTIONS_TEST,ev_biochem_004752_34d3206180,test:troponin_t
0.55,edge_001963,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_004752_34d3206180
0.55,edge_001964,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_004752_34d3206180
0.75,edge_001965,book_chunk,SUPPORTS_CONDITION,ev_biochem_004752_34d3206180,condition:cardiac_stress
0.75,edge_001966,book_chunk,SUPPORTS_CONDITION,ev_biochem_004752_34d3206180,condition:myocardial_injury
0.98,edge_001967,book_chunk,FROM_SOURCE,ev_biochem_000991_02a3893bcc,source:henry_pdf
1.0,edge_001968,book_chunk,BELONGS_TO_PANEL,ev_biochem_000991_02a3893bcc,panel:biochem
0.9,edge_001969,book_chunk,MENTIONS_TEST,ev_biochem_000991_02a3893bcc,test:troponin_t
0.55,edge_001970,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:high,ev_biochem_000991_02a3893bcc
0.55,edge_001971,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:troponin_t:low,ev_biochem_000991_02a3893bcc
0.75,edge_001972,book_chunk,SUPPORTS_CONDITION,ev_biochem_000991_02a3893bcc,condition:cardiac_stress
0.75,edge_001973,book_chunk,SUPPORTS_CONDITION,ev_biochem_000991_02a3893bcc,condition:myocardial_injury
0.98,edge_001974,book_chunk,FROM_SOURCE,ev_biochem_004935_70d2af4eb1,source:tietz_pdf
1.0,edge_001975,book_chunk,BELONGS_TO_PANEL,ev_biochem_004935_70d2af4eb1,panel:biochem
0.9,edge_001976,book_chunk,MENTIONS_TEST,ev_biochem_004935_70d2af4eb1,test:ck_mb
0.55,edge_001977,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_004935_70d2af4eb1
0.55,edge_001978,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_004935_70d2af4eb1
0.75,edge_001979,book_chunk,SUPPORTS_CONDITION,ev_biochem_004935_70d2af4eb1,condition:cardiac_stress
0.75,edge_001980,book_chunk,SUPPORTS_CONDITION,ev_biochem_004935_70d2af4eb1,condition:hepatocellular_injury
0.75,edge_001981,book_chunk,SUPPORTS_CONDITION,ev_biochem_004935_70d2af4eb1,condition:liver_injury
0.75,edge_001982,book_chunk,SUPPORTS_CONDITION,ev_biochem_004935_70d2af4eb1,condition:myocardial_injury
0.98,edge_001983,book_chunk,FROM_SOURCE,ev_biochem_000226_138bb1eb42,source:henry_pdf
1.0,edge_001984,book_chunk,BELONGS_TO_PANEL,ev_biochem_000226_138bb1eb42,panel:biochem
0.9,edge_001985,book_chunk,MENTIONS_TEST,ev_biochem_000226_138bb1eb42,test:ck_mb
0.55,edge_001986,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_000226_138bb1eb42
0.55,edge_001987,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_000226_138bb1eb42
0.75,edge_001988,book_chunk,SUPPORTS_CONDITION,ev_biochem_000226_138bb1eb42,condition:cardiac_stress
0.75,edge_001989,book_chunk,SUPPORTS_CONDITION,ev_biochem_000226_138bb1eb42,condition:myocardial_injury
0.98,edge_001990,book_chunk,FROM_SOURCE,ev_biochem_001009_a76ef76214,source:henry_pdf
1.0,edge_001991,book_chunk,BELONGS_TO_PANEL,ev_biochem_001009_a76ef76214,panel:biochem
0.9,edge_001992,book_chunk,MENTIONS_TEST,ev_biochem_001009_a76ef76214,test:ck_mb
0.55,edge_001993,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_001009_a76ef76214
0.55,edge_001994,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_001009_a76ef76214
0.75,edge_001995,book_chunk,SUPPORTS_CONDITION,ev_biochem_001009_a76ef76214,condition:cardiac_stress
0.75,edge_001996,book_chunk,SUPPORTS_CONDITION,ev_biochem_001009_a76ef76214,condition:myocardial_injury
0.98,edge_001997,book_chunk,FROM_SOURCE,ev_biochem_001024_2dc6d132d8,source:henry_pdf
1.0,edge_001998,book_chunk,BELONGS_TO_PANEL,ev_biochem_001024_2dc6d132d8,panel:biochem
0.9,edge_001999,book_chunk,MENTIONS_TEST,ev_biochem_001024_2dc6d132d8,test:ck_mb
0.55,edge_002000,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_001024_2dc6d132d8
0.55,edge_002001,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_001024_2dc6d132d8
0.75,edge_002002,book_chunk,SUPPORTS_CONDITION,ev_biochem_001024_2dc6d132d8,condition:cardiac_stress
0.75,edge_002003,book_chunk,SUPPORTS_CONDITION,ev_biochem_001024_2dc6d132d8,condition:myocardial_injury
0.98,edge_002004,book_chunk,FROM_SOURCE,ev_biochem_001015_978a31bc9e,source:henry_pdf
1.0,edge_002005,book_chunk,BELONGS_TO_PANEL,ev_biochem_001015_978a31bc9e,panel:biochem
0.9,edge_002006,book_chunk,MENTIONS_TEST,ev_biochem_001015_978a31bc9e,test:ck_mb
0.55,edge_002007,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:high,ev_biochem_001015_978a31bc9e
0.55,edge_002008,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ck_mb:low,ev_biochem_001015_978a31bc9e
0.75,edge_002009,book_chunk,SUPPORTS_CONDITION,ev_biochem_001015_978a31bc9e,condition:cardiac_stress
0.75,edge_002010,book_chunk,SUPPORTS_CONDITION,ev_biochem_001015_978a31bc9e,condition:myocardial_injury
0.75,edge_002011,book_chunk,SUPPORTS_CONDITION,ev_biochem_001015_978a31bc9e,condition:renal_impairment
0.98,edge_002012,book_chunk,FROM_SOURCE,ev_biochem_006027_962d7900ab,source:tietz_pdf
1.0,edge_002013,book_chunk,BELONGS_TO_PANEL,ev_biochem_006027_962d7900ab,panel:biochem
0.9,edge_002014,book_chunk,MENTIONS_TEST,ev_biochem_006027_962d7900ab,test:na
0.55,edge_002015,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:high,ev_biochem_006027_962d7900ab
0.55,edge_002016,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:low,ev_biochem_006027_962d7900ab
0.9,edge_002017,book_chunk,MENTIONS_TEST,ev_biochem_006027_962d7900ab,test:pro_bnp
0.55,edge_002018,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_006027_962d7900ab
0.55,edge_002019,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_006027_962d7900ab
0.75,edge_002020,book_chunk,SUPPORTS_CONDITION,ev_biochem_006027_962d7900ab,condition:cardiac_stress
0.75,edge_002021,book_chunk,SUPPORTS_CONDITION,ev_biochem_006027_962d7900ab,condition:myocardial_injury
0.75,edge_002022,book_chunk,SUPPORTS_CONDITION,ev_biochem_006027_962d7900ab,condition:renal_impairment
0.98,edge_002023,book_chunk,FROM_SOURCE,ev_biochem_004886_221600f342,source:tietz_pdf
1.0,edge_002024,book_chunk,BELONGS_TO_PANEL,ev_biochem_004886_221600f342,panel:biochem
0.9,edge_002025,book_chunk,MENTIONS_TEST,ev_biochem_004886_221600f342,test:na
0.55,edge_002026,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:high,ev_biochem_004886_221600f342
0.55,edge_002027,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:low,ev_biochem_004886_221600f342
0.9,edge_002028,book_chunk,MENTIONS_TEST,ev_biochem_004886_221600f342,test:pro_bnp
0.55,edge_002029,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_004886_221600f342
0.55,edge_002030,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_004886_221600f342
0.75,edge_002031,book_chunk,SUPPORTS_CONDITION,ev_biochem_004886_221600f342,condition:cardiac_stress
0.75,edge_002032,book_chunk,SUPPORTS_CONDITION,ev_biochem_004886_221600f342,condition:myocardial_injury
0.98,edge_002033,book_chunk,FROM_SOURCE,ev_biochem_001686_6d8d4420e7,source:henry_pdf
1.0,edge_002034,book_chunk,BELONGS_TO_PANEL,ev_biochem_001686_6d8d4420e7,panel:biochem
0.9,edge_002035,book_chunk,MENTIONS_TEST,ev_biochem_001686_6d8d4420e7,test:k
0.55,edge_002036,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_001686_6d8d4420e7
0.55,edge_002037,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_001686_6d8d4420e7
0.9,edge_002038,book_chunk,MENTIONS_TEST,ev_biochem_001686_6d8d4420e7,test:pro_bnp
0.55,edge_002039,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_001686_6d8d4420e7
0.55,edge_002040,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_001686_6d8d4420e7
0.75,edge_002041,book_chunk,SUPPORTS_CONDITION,ev_biochem_001686_6d8d4420e7,condition:cardiac_stress
0.75,edge_002042,book_chunk,SUPPORTS_CONDITION,ev_biochem_001686_6d8d4420e7,condition:myocardial_injury
0.75,edge_002043,book_chunk,SUPPORTS_CONDITION,ev_biochem_001686_6d8d4420e7,condition:renal_impairment
0.98,edge_002044,book_chunk,FROM_SOURCE,ev_biochem_004929_9fc30a310d,source:tietz_pdf
1.0,edge_002045,book_chunk,BELONGS_TO_PANEL,ev_biochem_004929_9fc30a310d,panel:biochem
0.9,edge_002046,book_chunk,MENTIONS_TEST,ev_biochem_004929_9fc30a310d,test:calcium_ion
0.55,edge_002047,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:high,ev_biochem_004929_9fc30a310d
0.55,edge_002048,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:low,ev_biochem_004929_9fc30a310d
0.9,edge_002049,book_chunk,MENTIONS_TEST,ev_biochem_004929_9fc30a310d,test:pro_bnp
0.55,edge_002050,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_004929_9fc30a310d
0.55,edge_002051,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_004929_9fc30a310d
0.75,edge_002052,book_chunk,SUPPORTS_CONDITION,ev_biochem_004929_9fc30a310d,condition:bone_mineral_disorder
0.75,edge_002053,book_chunk,SUPPORTS_CONDITION,ev_biochem_004929_9fc30a310d,condition:cardiac_stress
0.75,edge_002054,book_chunk,SUPPORTS_CONDITION,ev_biochem_004929_9fc30a310d,condition:myocardial_injury
0.98,edge_002055,book_chunk,FROM_SOURCE,ev_biochem_002815_d9fa243c31,source:henry_pdf
1.0,edge_002056,book_chunk,BELONGS_TO_PANEL,ev_biochem_002815_d9fa243c31,panel:biochem
0.9,edge_002057,book_chunk,MENTIONS_TEST,ev_biochem_002815_d9fa243c31,test:pro_bnp
0.55,edge_002058,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:high,ev_biochem_002815_d9fa243c31
0.55,edge_002059,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:pro_bnp:low,ev_biochem_002815_d9fa243c31
0.75,edge_002060,book_chunk,SUPPORTS_CONDITION,ev_biochem_002815_d9fa243c31,condition:cardiac_stress
0.75,edge_002061,book_chunk,SUPPORTS_CONDITION,ev_biochem_002815_d9fa243c31,condition:myocardial_injury
0.98,edge_002062,book_chunk,FROM_SOURCE,ev_biochem_000775_01479cc569,source:henry_pdf
1.0,edge_002063,book_chunk,BELONGS_TO_PANEL,ev_biochem_000775_01479cc569,panel:biochem
0.9,edge_002064,book_chunk,MENTIONS_TEST,ev_biochem_000775_01479cc569,test:glucose
0.55,edge_002065,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000775_01479cc569
0.55,edge_002066,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000775_01479cc569
0.9,edge_002067,book_chunk,MENTIONS_TEST,ev_biochem_000775_01479cc569,test:hba1c
0.55,edge_002068,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:high,ev_biochem_000775_01479cc569
0.55,edge_002069,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:low,ev_biochem_000775_01479cc569
0.75,edge_002070,book_chunk,SUPPORTS_CONDITION,ev_biochem_000775_01479cc569,condition:diabetes_risk
0.75,edge_002071,book_chunk,SUPPORTS_CONDITION,ev_biochem_000775_01479cc569,condition:hemolytic_anemia
0.75,edge_002072,book_chunk,SUPPORTS_CONDITION,ev_biochem_000775_01479cc569,condition:hyperglycemia
0.98,edge_002073,book_chunk,FROM_SOURCE,ev_biochem_004860_aa63a062df,source:tietz_pdf
1.0,edge_002074,book_chunk,BELONGS_TO_PANEL,ev_biochem_004860_aa63a062df,panel:biochem
0.9,edge_002075,book_chunk,MENTIONS_TEST,ev_biochem_004860_aa63a062df,test:albumin
0.55,edge_002076,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:high,ev_biochem_004860_aa63a062df
0.55,edge_002077,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:low,ev_biochem_004860_aa63a062df
0.9,edge_002078,book_chunk,MENTIONS_TEST,ev_biochem_004860_aa63a062df,test:creatinine
0.55,edge_002079,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_004860_aa63a062df
0.55,edge_002080,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_004860_aa63a062df
0.9,edge_002081,book_chunk,MENTIONS_TEST,ev_biochem_004860_aa63a062df,test:glucose
0.55,edge_002082,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_004860_aa63a062df
0.55,edge_002083,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_004860_aa63a062df
0.9,edge_002084,book_chunk,MENTIONS_TEST,ev_biochem_004860_aa63a062df,test:hba1c
0.55,edge_002085,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:high,ev_biochem_004860_aa63a062df
0.55,edge_002086,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:low,ev_biochem_004860_aa63a062df
0.9,edge_002087,book_chunk,MENTIONS_TEST,ev_biochem_004860_aa63a062df,test:k
0.55,edge_002088,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_004860_aa63a062df
0.55,edge_002089,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_004860_aa63a062df
0.75,edge_002090,book_chunk,SUPPORTS_CONDITION,ev_biochem_004860_aa63a062df,condition:diabetes_risk
0.75,edge_002091,book_chunk,SUPPORTS_CONDITION,ev_biochem_004860_aa63a062df,condition:hyperglycemia
0.75,edge_002092,book_chunk,SUPPORTS_CONDITION,ev_biochem_004860_aa63a062df,condition:hypoalbuminemia
0.75,edge_002093,book_chunk,SUPPORTS_CONDITION,ev_biochem_004860_aa63a062df,condition:reduced_kidney_function
0.75,edge_002094,book_chunk,SUPPORTS_CONDITION,ev_biochem_004860_aa63a062df,condition:renal_impairment
0.98,edge_002095,book_chunk,FROM_SOURCE,ev_biochem_006026_701b45b64e,source:tietz_pdf
1.0,edge_002096,book_chunk,BELONGS_TO_PANEL,ev_biochem_006026_701b45b64e,panel:biochem
0.9,edge_002097,book_chunk,MENTIONS_TEST,ev_biochem_006026_701b45b64e,test:glucose
0.55,edge_002098,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_006026_701b45b64e
0.55,edge_002099,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_006026_701b45b64e
0.9,edge_002100,book_chunk,MENTIONS_TEST,ev_biochem_006026_701b45b64e,test:hba1c
0.55,edge_002101,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:high,ev_biochem_006026_701b45b64e
0.55,edge_002102,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:low,ev_biochem_006026_701b45b64e
0.75,edge_002103,book_chunk,SUPPORTS_CONDITION,ev_biochem_006026_701b45b64e,condition:diabetes_risk
0.75,edge_002104,book_chunk,SUPPORTS_CONDITION,ev_biochem_006026_701b45b64e,condition:hyperglycemia
0.75,edge_002105,book_chunk,SUPPORTS_CONDITION,ev_biochem_006026_701b45b64e,condition:myocardial_injury
0.75,edge_002106,book_chunk,SUPPORTS_CONDITION,ev_biochem_006026_701b45b64e,condition:renal_impairment
0.98,edge_002107,book_chunk,FROM_SOURCE,ev_biochem_000776_5c36b72c2c,source:henry_pdf
1.0,edge_002108,book_chunk,BELONGS_TO_PANEL,ev_biochem_000776_5c36b72c2c,panel:biochem
0.9,edge_002109,book_chunk,MENTIONS_TEST,ev_biochem_000776_5c36b72c2c,test:cl
0.55,edge_002110,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:high,ev_biochem_000776_5c36b72c2c
0.55,edge_002111,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:low,ev_biochem_000776_5c36b72c2c
0.9,edge_002112,book_chunk,MENTIONS_TEST,ev_biochem_000776_5c36b72c2c,test:glucose
0.55,edge_002113,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000776_5c36b72c2c
0.55,edge_002114,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000776_5c36b72c2c
0.9,edge_002115,book_chunk,MENTIONS_TEST,ev_biochem_000776_5c36b72c2c,test:hba1c
0.55,edge_002116,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:high,ev_biochem_000776_5c36b72c2c
0.55,edge_002117,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hba1c:low,ev_biochem_000776_5c36b72c2c
0.75,edge_002118,book_chunk,SUPPORTS_CONDITION,ev_biochem_000776_5c36b72c2c,condition:diabetes_risk
